 
    OUTPUT FILES FOR THE Sun  
 
 Solar Constant=  1.000   F_CH4=  9.8637E-61  F_CO2=  3.3000E-04  F_O2=  2.0714E-01  F_N2=  7.6937E-01  F_H2=  9.8637E-61  F_AR=  9.8637E-03  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.320  G= 980.0  IMW= 2
 NST=     1 JCONV= 71 CHG= 5.68E-03 dt0= 7.50E+03 DIVF(1)=-4.02E-02 DIVFrms= 3.09E-02 DT(ND)=-1.16E+00 T(ND)= 2.8684E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP =  0.2800

  J     P         ALT          T          CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
 58  7.8567E-02  1.7162E+01  1.9998E+02  0.00E+00  -2.4852E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -6.3006E-01  2.0060E-01
 59  8.5397E-02  1.6674E+01  1.9998E+02  0.00E+00  -2.2642E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -5.7930E-01  1.8804E-01
 60  9.2718E-02  1.6193E+01  1.9998E+02  0.00E+00  -2.0507E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -5.3046E-01  1.7609E-01
 61  1.0055E-01  1.5718E+01  1.9998E+02  0.00E+00  -1.8447E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -4.8378E-01  1.6501E-01
 62  1.0893E-01  1.5250E+01  1.9998E+02  0.00E+00  -1.6234E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -4.3352E-01  1.5300E-01
 63  1.1787E-01  1.4789E+01  1.9999E+02  0.00E+00  -1.4132E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -3.8728E-01  1.4308E-01
 64  1.2741E-01  1.4334E+01  1.9999E+02  0.00E+00  -1.2035E-02  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -3.4306E-01  1.3510E-01
 65  1.3756E-01  1.3885E+01  1.9999E+02  0.00E+00  -9.8132E-03  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -2.9837E-01  1.2880E-01
 66  1.4836E-01  1.3443E+01  1.9999E+02  0.00E+00  -7.3005E-03  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -2.5004E-01  1.2389E-01
 67  1.5983E-01  1.3008E+01  2.0000E+02  0.00E+00  -4.2258E-03  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -1.9308E-01  1.2006E-01
 68  1.7199E-01  1.2579E+01  2.0000E+02  0.00E+00   1.1689E-04  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00 -1.1501E-01  1.1703E-01
 69  1.8487E-01  1.2157E+01  2.0001E+02  0.00E+00   9.3259E-03  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00  4.6609E-02  1.1454E-01
 70  1.9849E-01  1.1741E+01  2.0068E+02  0.00E+00   9.0762E-03  2.0000E+02  4.0000E-06  4.0000E-06  0.0000E+00  4.4418E-02  1.1242E-01
 71  2.1288E-01  1.1328E+01  2.0267E+02  1.00E+00  -1.1573E+00  2.0383E+02  4.0000E-06  4.0000E-06  0.0000E+00 -1.3941E-01  1.1107E-01
 72  2.2806E-01  1.0916E+01  2.0675E+02  1.00E+00  -1.1573E+00  2.0790E+02  4.0000E-06  4.0000E-06  0.0000E+00 -2.7465E-01  1.1157E-01
 73  2.4405E-01  1.0503E+01  2.1082E+02  1.00E+00  -1.1573E+00  2.1198E+02  5.8851E-06  6.8980E-06  0.0000E+00 -5.7186E-01  1.3332E-01
 74  2.6087E-01  1.0089E+01  2.1489E+02  1.00E+00  -1.1573E+00  2.1605E+02  1.0269E-05  1.1965E-05  0.0000E+00 -9.8231E-01  1.7044E-01
 75  2.7854E-01  9.6736E+00  2.1894E+02  1.00E+00  -1.1573E+00  2.2010E+02  1.7512E-05  2.0290E-05  0.0000E+00 -1.4378E+00  2.2328E-01
 76  2.9708E-01  9.2580E+00  2.2297E+02  1.00E+00  -1.1573E+00  2.2413E+02  2.9184E-05  3.3637E-05  0.0000E+00 -1.8548E+00  2.9113E-01
 77  3.1649E-01  8.8422E+00  2.2696E+02  1.00E+00  -1.1573E+00  2.2811E+02  4.7511E-05  5.4491E-05  0.0000E+00 -2.1852E+00  3.6970E-01
 78  3.3680E-01  8.4265E+00  2.3088E+02  1.00E+00  -1.1573E+00  2.3204E+02  7.5515E-05  8.6212E-05  0.0000E+00 -2.4481E+00  4.5409E-01
 79  3.5802E-01  8.0115E+00  2.3472E+02  1.00E+00  -1.1573E+00  2.3588E+02  1.1711E-04  1.3312E-04  0.0000E+00 -2.6376E+00  5.4233E-01
 80  3.8014E-01  7.5974E+00  2.3847E+02  1.00E+00  -1.1573E+00  2.3962E+02  1.7708E-04  2.0049E-04  0.0000E+00 -2.7100E+00  6.2986E-01
 81  4.0319E-01  7.1847E+00  2.4209E+02  1.00E+00  -1.1573E+00  2.4324E+02  2.6095E-04  2.9437E-04  0.0000E+00 -2.6997E+00  7.0625E-01
 82  4.2715E-01  6.7739E+00  2.4556E+02  1.00E+00  -1.1573E+00  2.4672E+02  3.7471E-04  4.2128E-04  0.0000E+00 -2.6734E+00  7.6547E-01
